,0,1,2,3,4,5
911403,4,1751922055,Sat May 09 20:36:31 PDT 2009,NO_QUERY,ashleysegars,"Live from New York, it's Justin Timberlake! "
465364,0,2175335414,Mon Jun 15 00:42:11 PDT 2009,NO_QUERY,phoenixemk,"Well, I *thought* I was going to sleep, but had to take out the trash!  "
1351030,4,2045805285,Fri Jun 05 11:15:43 PDT 2009,NO_QUERY,JustCallMeBean,@clearasmud thanks for the #ff 
197441,0,1971000697,Sat May 30 05:55:15 PDT 2009,NO_QUERY,tethlee,Trying to get out of the house to go see the triathalon: not happening. 
520915,0,2192259731,Tue Jun 16 06:45:48 PDT 2009,NO_QUERY,Maritza34285,"Create income from home, one step at a time:  See http://bit.ly/r21Zus --Has a bad feeling about college "
1268048,4,1999966901,Mon Jun 01 21:09:14 PDT 2009,NO_QUERY,Phoboy86,@RawrEli why don't u come over and watch it w/ us 
349422,0,2017162454,Wed Jun 03 07:57:30 PDT 2009,NO_QUERY,bittabuffalo,"@cupcakemafia ouch  rest up, cupcake. sooooup.  Feel better!"
186670,0,1968394562,Fri May 29 21:20:48 PDT 2009,NO_QUERY,jimnnoke,"@beemer Good! Brenda said she didn't get a step either. I'm not due one, or any more    We'll find out on Mondayï¿½"
1345357,4,2043980213,Fri Jun 05 08:41:44 PDT 2009,NO_QUERY,TroyStith,@RUunknown Thanks dude! Keep an eye out for more to come  You going down to @RivetGallery this weekend?
808205,4,1469154111,Tue Apr 07 05:24:46 PDT 2009,NO_QUERY,ajmunn,"@scottmalish Thanks. Trying to stop distracting myself, like answering phones "
670754,0,2246655677,Fri Jun 19 17:55:42 PDT 2009,NO_QUERY,mintie,@BlokesLib that made me cry 
485600,0,2181195897,Mon Jun 15 11:29:56 PDT 2009,NO_QUERY,charise,@Surroundings Sorry I missed Thursday.  Look forward to reading your post about it. PS I am almost out of peonies in my garden. 
383342,0,2053176271,Sat Jun 06 03:34:22 PDT 2009,NO_QUERY,steveo_187,@lee_kd ahaha atleast your doing something  lonliness can kill
1071788,4,1966393124,Fri May 29 17:41:04 PDT 2009,NO_QUERY,karisjayne,@klovehearne micah jayne and his girlfriend  were trying to decide.. what do you say?
492758,0,2184379263,Mon Jun 15 15:49:28 PDT 2009,NO_QUERY,executiverocker,@jamesmoran I certainly feel insecure and inadequate now that I know Britney is following other people to show off her fuckvids 
4501,0,1468836809,Tue Apr 07 03:59:34 PDT 2009,NO_QUERY,GonzoStreaming,@jaybranch Oh thats great 
549929,0,2202780214,Tue Jun 16 22:24:08 PDT 2009,NO_QUERY,camilamazing,"i have a massive headache, and the storm outside is scaring me "
1211109,4,1989116278,Mon Jun 01 00:23:55 PDT 2009,NO_QUERY,ajmaxwell,@tabtastic I like to go to the bar across from the GameStop I work at for a beer after work 
1482109,4,2067199156,Sun Jun 07 11:55:40 PDT 2009,NO_QUERY,JulienRenvoye,Thanks to all my new followers ! Justatalk is coming really soon 
756953,0,2289630372,Mon Jun 22 20:44:57 PDT 2009,NO_QUERY,WalkBoy,@iDamien; I know! I'm trying though  I'm floppin harder than Fantasia in school
703849,0,2255836307,Sat Jun 20 11:51:49 PDT 2009,NO_QUERY,BiBaby75,@Caitlyn_Kennedy I know. 33 and been smoking 20 years already. I quit for 6 months not too long back then drama came and started again. 
698266,0,2254070581,Sat Jun 20 09:10:53 PDT 2009,NO_QUERY,Sprnar36,Lol just at home watching tv bored  dont tan to much now is bad freckles...n spots
1503060,4,2071868497,Sun Jun 07 20:02:40 PDT 2009,NO_QUERY,Bree_Fero,Def watching the tony's. You can take the nerd out of musical theatre but you can never take the musical theatre out of the nerd 
1114116,4,1972720057,Sat May 30 09:45:32 PDT 2009,NO_QUERY,NestleNesquik,@hollyalyxfinch Everything is better when accompanied by Nesquik!  -Nesquik Bunny
612847,0,2225134434,Thu Jun 18 10:21:13 PDT 2009,NO_QUERY,makeupaddictali,Feel so sad cos Phily's ship isnt coming in tonight after all 
61928,0,1686901646,Sun May 03 07:09:19 PDT 2009,NO_QUERY,TeamCullen123,wants to go riding!!!! Stupid rain!!!!!!!!! 
750544,0,2285698851,Mon Jun 22 15:27:54 PDT 2009,NO_QUERY,tatertot65,"@nerdist Ya, you definately need to come to South Dakota! There aren't many great comedians that come here! "
240773,0,1980951029,Sun May 31 08:04:10 PDT 2009,NO_QUERY,MegaFrantastic,is back after a busy weekend....back to work tomorrow....but without a car  Public transport it is!!
1310418,4,2013300934,Tue Jun 02 22:21:08 PDT 2009,NO_QUERY,twiztidpsyche,i wanna to see UP! 
962801,4,1827389180,Sun May 17 10:36:26 PDT 2009,NO_QUERY,fubar69,@ti_amo i love you too sweet dear one 
676702,0,2248475285,Fri Jun 19 20:41:00 PDT 2009,NO_QUERY,evandavis7,"Shaving my 'stache, as it is barely there. Sorry @dantheWOman "
1281522,4,2001748450,Tue Jun 02 01:56:27 PDT 2009,NO_QUERY,martinely,"New post about my site, thanks to China   http://opencast.naver.com/gd170/172"
784013,0,2324058159,Thu Jun 25 02:10:33 PDT 2009,NO_QUERY,funky81,"thanks GOD...#BUMI stable &gt; 1900 and #BEI also in Good position. Unlucky #TRUB stay at 180  but it's okay, I already got a lot from #TRUB"
498864,0,2186342458,Mon Jun 15 18:42:10 PDT 2009,NO_QUERY,dixiechick61688,Boston was awesome but leaving was sad.  I could easily spend a week or two there.
1280047,4,2001596754,Tue Jun 02 01:24:54 PDT 2009,NO_QUERY,piyushn,@randyboyermusic  cant wait to hear them
1007709,4,1880729813,Fri May 22 02:17:31 PDT 2009,NO_QUERY,Shaun_R,@decryption Yell at him!! Go on! Do it!! I dare ya! 
1534465,4,2178764101,Mon Jun 15 08:10:21 PDT 2009,NO_QUERY,Joebaynham,How do I get people to challenge me on Tap Tap? I want a push notification 
737156,0,2265173694,Sun Jun 21 05:58:14 PDT 2009,NO_QUERY,Simmiex,"@IAMPHY Walauzz, then me go woodlandz againzzzz....  shawnzz will scold me. LOL."
1432457,4,2060262162,Sat Jun 06 18:34:19 PDT 2009,NO_QUERY,Shayanshaukat,"@mileycyrus no worries, you have someone out there praying for you "
1550880,4,2183894840,Mon Jun 15 15:07:56 PDT 2009,NO_QUERY,kdrew812,redefining andy warhols be rich look poor quote.. be lower middle class look like poor and yet very classy 
1204136,4,1986195827,Sun May 31 18:28:27 PDT 2009,NO_QUERY,Star_Struck01,what am i doing?  im doing what you should be doing which is sitting here watching the stars and praying for miley!!  GOOD LUCK!
87816,0,1754617802,Sun May 10 06:51:56 PDT 2009,NO_QUERY,Louise_Appleby,5 days remain of teenage life. i hear you say make them exciting....all i can do is revise 
1282435,4,2001838364,Tue Jun 02 02:14:57 PDT 2009,NO_QUERY,CaraNinaMcfly,@gfalcone601 we found it rather exciting that we got the same reply from @noodle_bar (wagamama) as you did!  woop woop. LY xxx
323266,0,2005115655,Tue Jun 02 09:13:52 PDT 2009,NO_QUERY,lukegiordano,I've been writing so good stuff lately and there are so few places to perform any of it.   
533387,0,2197113740,Tue Jun 16 13:21:37 PDT 2009,NO_QUERY,dvll,OMG....why am I worrying myself to death. i'm sure everything is fine....I HOPE IT IS 
6377,0,1469394702,Tue Apr 07 06:14:48 PDT 2009,NO_QUERY,mrhankmanthe3rd,@lauraEchilds  you are enjoying this far far too much!
406049,0,2058837908,Sat Jun 06 15:43:38 PDT 2009,NO_QUERY,Melmis,is wishing I was not too klutzy for a motorcycle..i think it would fall under the stupid stuff to hurt my back category 
1411658,4,2056518150,Sat Jun 06 11:17:26 PDT 2009,NO_QUERY,cherielee01,@iluvcuppycakes banana or peanut butter!! 
1059282,4,1963177111,Fri May 29 12:19:21 PDT 2009,NO_QUERY,DoMeZydrate,Did good on a history test! 
1065951,4,1965100347,Fri May 29 15:20:00 PDT 2009,NO_QUERY,markdavidson,@PGHTornado Excellent! Thank you.  http://twitter.com/PGHTornado/status/1962562424
383874,0,2053295581,Sat Jun 06 04:01:52 PDT 2009,NO_QUERY,BishopArmory,@BadExec Congrats G4 man.  Moving sucks.  It's the bane of my existence but I know it will happen many more times for me in life. 
732571,0,2264098208,Sun Jun 21 02:46:35 PDT 2009,NO_QUERY,local_shop_girl,"@RealRobBrydon None of the new dates are Cardiff  Trying to get tickets for you on home turf is hard, always a sell-out!"
854527,4,1573404947,Tue Apr 21 01:01:00 PDT 2009,NO_QUERY,paulmason10538,@coy0te Morning... 
113339,0,1825788787,Sun May 17 06:50:37 PDT 2009,NO_QUERY,lauraweir,Who knew Sookie Stackhouse novels would go so well with the beach? I've gone through 2 of them in as many days and don't have another. 
620312,0,2228295880,Thu Jun 18 14:15:42 PDT 2009,NO_QUERY,DistrictOfAris,@MarkDC I think she's talking about her San Francisco friend.  That's ok.  No one likes me anyway 
1249091,4,1996002900,Mon Jun 01 14:22:58 PDT 2009,NO_QUERY,PinayRendition,The Wii makes me go wheeeee! 
1469326,4,2064879299,Sun Jun 07 07:23:29 PDT 2009,NO_QUERY,charphar,@charphar Prov 4:23 that's why! Google it! 
1586459,4,2190809824,Tue Jun 16 03:47:19 PDT 2009,NO_QUERY,brontepayne,@bradiewebbstack SWAY SWAY BRADIE ON 101.9 RIGHT NOW 
942734,4,1794742559,Thu May 14 06:28:11 PDT 2009,NO_QUERY,sakuraharutsuki,need holiday.. 
59369,0,1686129591,Sun May 03 03:55:00 PDT 2009,NO_QUERY,StephanieMxx,@Jason_Manford hav a gr8 bbq. my fella has gone to s.wales on buisness.... sigh. 
149617,0,1883487947,Fri May 22 08:37:49 PDT 2009,NO_QUERY,cboman,my four year old nephew just told me I canï¿½t do anything right  heï¿½s right
955295,4,1825007547,Sun May 17 03:56:02 PDT 2009,NO_QUERY,mickehedin,@Madylaane yes i do! 
309348,0,2000885591,Mon Jun 01 23:13:34 PDT 2009,NO_QUERY,KaKuBby,@erinuhh - 40 in his hand helped us for about a half hour..... big red was a lost cause tho  im sorry we didnt get to hangout.. i ended-
1351807,4,2046173722,Fri Jun 05 11:47:57 PDT 2009,NO_QUERY,miacupcake,@Mia_ria i smell like tea tree oil and citrus when i skate....that's what my powder's made of 
473795,0,2177173769,Mon Jun 15 05:36:06 PDT 2009,NO_QUERY,scoutydude,cant remeber how to change my myspace picture 
801642,4,1468115452,Mon Apr 06 23:47:54 PDT 2009,NO_QUERY,AlwaysMiley,"By the way, I almost forgot! There's an article about twitter in a maltese magazine "
550491,0,2202922306,Tue Jun 16 22:40:16 PDT 2009,NO_QUERY,chilihifly,@FamouslyWho lol everytime i feel my own pain i will feel yours too. Am so busy cannot even write on here 
520172,0,2192033964,Tue Jun 16 06:23:52 PDT 2009,NO_QUERY,MAXiNEphc,i want to go back! 
1566327,4,2187751108,Mon Jun 15 20:45:00 PDT 2009,NO_QUERY,tlwipspr09,@redjuiicy is IP invited 
893948,4,1692060733,Sun May 03 19:11:35 PDT 2009,NO_QUERY,roberge,@thehypercube the only truly unbiased selection is a random draw. And even then some mathematicians would disagree 
725188,0,2262262975,Sat Jun 20 22:10:46 PDT 2009,NO_QUERY,JBlover103,sad I can't get tickets to see the Jonas Brothers 
734292,0,2264518400,Sun Jun 21 04:07:28 PDT 2009,NO_QUERY,arinaholod,I'm exhausted 
882049,4,1685904522,Sun May 03 02:42:08 PDT 2009,NO_QUERY,ArieleMoonfire,Wish I knew where my usb cable for phone and camera were! I can haz lovely pic of bub falling asleep in one of my slings 2day 
254441,0,1984255488,Sun May 31 14:44:53 PDT 2009,NO_QUERY,hfaznP,trying to recover from the 4 mile hike she just went on  my feet hurt!
1325023,4,2015074596,Wed Jun 03 03:37:15 PDT 2009,NO_QUERY,margamariano,"@Lhynx3 Besh! Haha, we`re chatting here again  ))))"
711518,0,2258250291,Sat Jun 20 15:37:25 PDT 2009,NO_QUERY,TaLLoN7,#squarespace forgot us today  I feel like a lil old lady in a nursing home on visitors day with no1 here! Hey every1s entitled 2 a day off
1126856,4,1975090292,Sat May 30 14:25:38 PDT 2009,NO_QUERY,AudH,@SandyShores Thanks! You too. 
849766,4,1565198500,Mon Apr 20 06:09:40 PDT 2009,NO_QUERY,jordanneashley,cannot focus on this french paper for the life of her.. and its due in about 2 hours.. anyone wanna get coffee?? 
802379,4,1468223172,Tue Apr 07 00:23:25 PDT 2009,NO_QUERY,jodieizacobraa,goood morning world. I wonder what sort of adventure you have in store for me today? 
622171,0,2229094806,Thu Jun 18 15:16:31 PDT 2009,NO_QUERY,Kiddie_Le_Roq,I'M FRIGGIN' EXCITED.....even though theres Stupid Rain 
531688,0,2196414819,Tue Jun 16 12:26:32 PDT 2009,NO_QUERY,TheNortherner,Trekking out to VA to take Kona to the vet. Poor thing will be shaking like crazy when she figures out where we're going 
1205517,4,1986569461,Sun May 31 19:01:01 PDT 2009,NO_QUERY,frankjonen,"@PumaSwede just go to Australia, that'll give you some phobias  Especially for spiders!"
1562559,4,2186858452,Mon Jun 15 19:26:22 PDT 2009,NO_QUERY,JessicaaaMc,Burnt knees from sitting at baseball games. They should be un-burnt tomorrow or in a few hours. 
17181,0,1556189786,Sat Apr 18 21:56:45 PDT 2009,NO_QUERY,vaaneesaa208,@xokimox13 sorry sorry i slept in  i'll come tomorrow are you and everybody going to be there?
1103904,4,1971097563,Sat May 30 06:12:22 PDT 2009,NO_QUERY,Chicklet7,@PaulHarriott Lol. Nope all caffeine. Decided I'm sitting for a bit. Maybe longer 
16672,0,1556008750,Sat Apr 18 21:21:13 PDT 2009,NO_QUERY,carlharr,Just finished the last episode of BSG. 
1166788,4,1979989221,Sun May 31 05:17:14 PDT 2009,NO_QUERY,Miss_Aubrey_16,@sandybabydoll aww thats really sad! good luck today!! u guys will kick butt! let me know how they go! 
1314901,4,2013963184,Wed Jun 03 00:04:03 PDT 2009,NO_QUERY,carrot_girl,"@Kitty_Cat2 :O :O :O YAY!!! omg So hope they do, that would be so cool!! "
1536542,4,2179298962,Mon Jun 15 08:55:01 PDT 2009,NO_QUERY,kisanka,nice song by Taylor Swift  http://bit.ly/hcsm7
594111,0,2218416091,Wed Jun 17 22:26:36 PDT 2009,NO_QUERY,HeatherScott64,Says getting your car broken into after a fabulous dinner ....while on vacation is the pits 
591807,0,2217771910,Wed Jun 17 21:21:33 PDT 2009,NO_QUERY,kentshaffer,@CynthiaWare 
459607,0,2072218387,Sun Jun 07 20:36:43 PDT 2009,NO_QUERY,SnarkyWriter,@FelixFaust Surviving. Still no Eric job. 
503692,0,2187917745,Mon Jun 15 21:00:27 PDT 2009,NO_QUERY,myohmy2boys,"@Jakesmom02 it will be, ya know, this crap happens to every1, it's just so hard to deal with sometimes when it's never ending "
300621,0,1998378627,Mon Jun 01 18:27:04 PDT 2009,NO_QUERY,wenruto,i thought i fix that camera but in some case i made it worse than before T_T 
144350,0,1881947107,Fri May 22 05:55:02 PDT 2009,NO_QUERY,aloha_alikona,@zegolf Crap. Really? Even more expensive than Vista Ultimate? That's just ridiculous... and stupid. 
950666,4,1824063424,Sat May 16 23:54:58 PDT 2009,NO_QUERY,digtalmems,@ailujulia yep 
277406,0,1991269311,Mon Jun 01 06:43:38 PDT 2009,NO_QUERY,rosemariemartel,Work this morning till this afternoo doubles suck.. 
657018,0,2240794161,Fri Jun 19 10:10:14 PDT 2009,NO_QUERY,Imogen1984,Very sad face 
439204,0,2066381538,Sun Jun 07 10:24:49 PDT 2009,NO_QUERY,Fotonomy,"I'm so fortunate to visit Hofstra and be studious all day today and tomorrow, with the weather so grand! "
626718,0,2230686058,Thu Jun 18 17:27:46 PDT 2009,NO_QUERY,Spiderfan94,man why didn't anyone tell me love is different than trying to get a girlfriend? 
132804,0,1835844229,Mon May 18 06:52:05 PDT 2009,NO_QUERY,anggriana,i miss yewww so badly 
596017,0,2218906841,Wed Jun 17 23:23:21 PDT 2009,NO_QUERY,MsCinnam0n,Didn't work  my alarm is going off in 4 1/2 hours WHY!!!!!
1242680,4,1994295024,Mon Jun 01 11:42:55 PDT 2009,NO_QUERY,welshrob87,1080p HD movies 
305241,0,1999944854,Mon Jun 01 21:06:42 PDT 2009,NO_QUERY,Mickystarship,My ears hurt 
49918,0,1678311478,Sat May 02 06:17:12 PDT 2009,NO_QUERY,powersfaimly,good morning to all its going to be another rainy day here on the east coast    Is anyone else sick of the rain?
342429,0,2015257547,Wed Jun 03 04:09:49 PDT 2009,NO_QUERY,Jessica_LXY,"@Sugarscamp http://twitpic.com/6iwpg - No, you rotate for your own view only, after that it will go back to it's original ugly self! "
889123,4,1687529062,Sun May 03 08:56:16 PDT 2009,NO_QUERY,briannabeex3,is going to chicago soon! 
378069,0,2052028012,Fri Jun 05 23:27:05 PDT 2009,NO_QUERY,asil,"Uh oh, Sunday for Monday. "
879486,4,1685461773,Sun May 03 00:29:51 PDT 2009,NO_QUERY,kiarrarose,Had a great day. There was this couple siting in a coffee shop... the way they interacted was so refreshing and beautiful. 
486481,0,2181543718,Mon Jun 15 11:58:21 PDT 2009,NO_QUERY,Holliee_,"why am i not at wembly right now :/ could be seeing jonas brothers, demi lovato and mcfly. soooo unfair "
102448,0,1794996946,Thu May 14 06:57:57 PDT 2009,NO_QUERY,growninnineveh,The deer ate my hibiscus!  (completely!) 
296714,0,1997197319,Mon Jun 01 16:25:35 PDT 2009,NO_QUERY,mstonibaby,Long day! Nt feeln gud all ugh  I need my hunneys!
338355,0,2014407841,Wed Jun 03 01:25:48 PDT 2009,NO_QUERY,nickolacalypse,"@Baileylou if you don't mine me asking, what's been going on lately? are you okay? "
730101,0,2263476939,Sun Jun 21 00:55:17 PDT 2009,NO_QUERY,cassiekitsch,@ZackHatcher Unfortunately. 
893933,4,1692060205,Sun May 03 19:11:31 PDT 2009,NO_QUERY,sammyreali,Im so excited for my sisters and Ryan  I hope u guys are having a blast !!!!! Love u all!
1288474,4,2002488511,Tue Jun 02 04:21:38 PDT 2009,NO_QUERY,Mollyinfolode,@ZETAZEN I agree. More later. Have to go clean an apartment. My 'real job'. 
727471,0,2262830552,Sat Jun 20 23:19:46 PDT 2009,NO_QUERY,kazeonileva,doing my research about apartment buildings!! 
542258,0,2200369369,Tue Jun 16 18:48:19 PDT 2009,NO_QUERY,Donaldt615,@NikkiBenz It was my bday yesterday and I didn't get a happy birthday day from you. 
1427619,4,2059416315,Sat Jun 06 16:53:25 PDT 2009,NO_QUERY,bkempog,Meeeting schmeetings....&amp;&amp; jacuzzi time yay 
490823,0,2183589696,Mon Jun 15 14:42:52 PDT 2009,NO_QUERY,LukeHimself,"has eaten honey loops, but now theyre all gone "
78446,0,1751358161,Sat May 09 19:15:46 PDT 2009,NO_QUERY,t1na27,gagal deh sunday work out..... 
531981,0,2196578882,Tue Jun 16 12:39:31 PDT 2009,NO_QUERY,LaurenFellure,I burnt my tongue 
987750,4,1834691350,Mon May 18 03:52:49 PDT 2009,NO_QUERY,NitaLaCullen,&quot;Angels &amp; Demons&quot; is my current most favorite movie of 2009. Awesome! Just watched it with mami @litadiarist &amp; aunt @vincamiller. 
1212770,4,1989284434,Mon Jun 01 00:59:36 PDT 2009,NO_QUERY,ddlovato," Can't sleep... Must be the time change, right? &lt;3"
156056,0,1956019024,Thu May 28 21:02:10 PDT 2009,NO_QUERY,mycahhhx3,"http://twitpic.com/65wps - @gheelovesyou, you can't even see them  but my fingers have dents! lol."
605260,0,2222201500,Thu Jun 18 06:38:44 PDT 2009,NO_QUERY,kaitquinn44,Dreading math finalll.. 
1049463,4,1960391024,Fri May 29 07:53:24 PDT 2009,NO_QUERY,antonznet,"@AlexBrand linux was allready ported, so there is a bootloader  prolly only need drivers for iphome. I actually hope ggl will initiate it"
657016,0,2240793460,Fri Jun 19 10:10:11 PDT 2009,NO_QUERY,wildchic5,@koreekreeper i can still update from my phone. i just dont get anyones updates 
891464,4,1690832862,Sun May 03 16:28:59 PDT 2009,NO_QUERY,Ox_MzBuGz09_xO,http://twitpic.com/4ihsd - belly rinq!! finally 
1229985,4,1991476618,Mon Jun 01 07:06:31 PDT 2009,NO_QUERY,jlfren01,"stealing internet from work, being pumped on being approved for my new apartment, and hoping the perfect job finds me. "
